account_id,account_name,Normalized_Emissions,z_score,Primary activity,Year
2611,Campbell Soup Company,0.5723909464594127,3.999967382733788,Other food processing,2018
9134,Inpex Corporation,0.010232747013809,2.399524524317054,Oil & gas extraction,2018
2297,British Land Company,0.0032779187861472,2.7081101960432807,REIT,2018
21722,Mercialys,0.0053304109023404,4.694280943154065,REIT,2018
12656,Nampak Ltd,4.0479588724633466e-05,-2.044289102566533,Metal containers & packaging,2018
9863,LIXIL Corporation,0.0098900903870671,2.195731159220179,Other non-wood building materials,2018
22231,"TS Tech Co.,Ltd.",0.0013786816229929,2.356658463384502,Furniture,2018
119,Resolute Forest Products Inc.,0.0014433812566558,2.2997346995509966,Pulp & paper mills,2018
8332,"Hitachi Construction Machinery Co., Ltd.",0.0027345866057513,2.16733760683244,"Agriculture, construction & mining machinery",2018
14654,Petróleo Brasileiro SA - Petrobras,0.0053971239277864,2.238444846206916,Oil & gas refining,2018
22369,Dampskibsselskabet NORDEN A/S,0.0027797031035833,2.1777312897856294,Marine freight,2018
50101,Fonterra Co-operative Group,0.8354699873896594,2.2360638703563525,Dairy & egg products,2018
7619,The Goodyear Tire & Rubber Company,0.0112194403526616,2.2208203796659385,Rubber products,2019
3564,The Coca-Cola Company,0.0014793011860675,2.5120170213654487,Non-alcoholic beverages,2019
8054,Caesars Entertainment,0.0007003911560925,2.158602197998394,Gambling,2019
31426,Capital & Counties Properties PLC,0.0004254809643638,2.832023938754571,Real estate owners & developers,2019
17919,Sumitomo Heavy Industries. Ltd.,0.0037423994204675,2.1176612249144244,"Agriculture, construction & mining machinery",2019
11017,"Lowe's Companies, Inc.",0.0047491680018849,2.602720449434359,Specialist retail,2019
8362,"Hino Motors, Ltd.",0.0067533743721761,2.037091570772932,Automobiles,2019
12893,Navistar International Corporation,0.008888098835659,3.025873286167198,Automobiles,2019
14169,PACCAR Inc,0.0068551950218165,2.084253815051411,Automobiles,2019
20878,"Yamato Holdings Co., Ltd.",0.0023097567104417,3.28986249087198,Logistics - 3rd party,2019
13316,NH Foods Ltd.,0.0013909724322789,2.210269754083476,Animal processing,2019
37134,Van Lanschot Kempen NV,0.0073916204139146,5.195242063623848,Asset managers,2019
1017,Ashland Global Holdings Inc,0.5322964300040107,5.989301238677807,Specialty chemicals,2019
31735,Korea District Heating Corp.,6.206294573328353,5.47721960383166,CCGT generation,2019
8611,HSBC Holdings plc,0.0292120938153566,10.078574813803977,Banks,2019
34285,"Wolfspeed, Inc.",0.2037493675925925,5.747161883397072,Electrical equipment,2019
18571,Terumo Corporation,0.0008761453087706,2.1980526519149963,Health care supplies,2019
2191,Bristol-Myers Squibb,0.000655665404475,3.9694237694705135,Pharmaceuticals,2019
7374,GlaxoSmithKline,0.0004234630926214,2.272335038724353,Pharmaceuticals,2019
6161,"Fast Retailing Co., Ltd.",0.0009181245076231,3.4602655007416008,Apparel stores,2019
19080,thyssenkrupp AG,0.0184140136993911,3.315097713030854,Commercial services,2019
4706,DIC Asset AG,0.0003527218351941,2.765724444886186,Insurance,2019
16563,Scor SE,0.0003032722251796,2.3298539938190355,Insurance,2019
17834,Storebrand ASA,0.0002879327236151,2.194644930206292,Insurance,2019
53612,NN Group NV,0.0007274847323176,6.069048231755833,Insurance,2019
1106,ASUSTeK Computer Inc,0.0142563107308175,2.973784253260702,Computer hardware,2019
2880,Carrefour,0.0011774483423699,2.585114750117822,"Supermarkets, food & drugstores",2019
18320,Target Corporation,0.0010036870135189,2.096774595585796,"Supermarkets, food & drugstores",2019
14709,Koninklijke Philips NV,0.0016619575714713,3.903924360517006,Medical equipment,2019
660,American Airlines Group Inc,0.0005414476271629,2.146429591543205,Passenger airlines,2019
17013,Showa Denko K.K.,0.0107285832347805,2.3948231514966505,Inorganic base chemicals,2019
2611,Campbell Soup Company,0.6132000604415935,4.242613456076984,Other food processing,2019
21368,Amdocs Ltd,0.0090268066584301,5.818451409061178,Other professional services,2019
22499,Intercontinental Hotels Group,0.0010681489085798,2.0485622754842776,Hotels & lodging,2019
9834,JSW Steel Ltd.,2.491618406642828,2.8281791601767434,Iron & steel,2019
16339,SAP SE,0.0004487061972144,3.3700301613320245,Software,2019
5811,Ericsson,0.0014903972663155,2.152521728876676,Communications equipment,2019
13360,Nokia Group,0.0017742670828665,2.7290322738789765,Communications equipment,2019
11401,"Marvell Technology Group, Ltd.",0.002549297045737,3.0803036689135763,Electronic components,2019
16794,Sharp Corporation,0.0021590749612107,2.5226222730874928,Electronic components,2019
18366,TDK Corporation,0.0025405477804343,3.067799757218289,Electronic components,2019
19197,Toshiba Corporation,0.0022963401483418,2.7187932336586838,Electronic components,2019
58816,Siltronic AG,0.0027303007510027,3.3389830287063944,Electronic components,2019
12086,"H.U. Group Holdings, Inc.",0.0003790902688354,2.807814584077673,Health care services,2019
838300,"INTOPS CO.,LTD.",0.0288879499273324,3.3985582973203963,Plastic products,2019
10787,Lite-On Technology Corporation,0.0037406908255747,3.7827324050201354,Electronic equipment,2019
4136,Cummins Inc.,0.0346102795808407,3.6987146497000833,Engines & motors,2019
16366,Sasol Limited,0.0036349574421838,2.2238612425983013,Other base chemicals,2019
19573,"Ube Industries, Ltd.",0.0036380203498467,2.2265780696629154,Other base chemicals,2019
13367,Nisshin Seifun Group Inc.,0.0347174501947362,2.235130860617556,Baked goods & cereals,2019
1213,Avaya,0.000283116037409,2.0930954838471783,Telecommunications services,2019
8187,Hellenic Telecommunication Organisation SA,0.0003481657776108,2.781540832342572,Telecommunications services,2019
18519,Telstra Corporation,0.0002956404827801,2.2256463000604785,Telecommunications services,2019
22258,Ebara Corporation,0.0177803700275063,2.8641614214100346,Industrial machinery,2019
51086,Valmet,0.0222257724315801,3.689798364828096,Industrial machinery,2019
4122,CTCI Corp (Holdings),0.0160091763399898,3.960031322506183,Non-residential building construction,2019
23046,Barratt Developments plc,0.0008362873942055,2.1921740548408013,Residential building construction,2019
6086,EVN AG,0.1254639931032486,5.263308620936802,Electricity networks,2019
15169,Prologis,0.0013802269907022,2.8634345316980423,0,2019
10632,Lerøy Seafood Group,0.2299255389590111,3.872594125732295,"Dealers, wholesalers & distributors",2019
716,"Amgen, Inc.",0.0001222712952657,2.354589268324661,Biotechnology,2019
3551,Colgate Palmolive Company,0.0032627113999871,2.105288007989769,Personal care & household products,2019
2797,Carlsberg Breweries A/S,0.0008692960759914,2.5048018056913914,Alcoholic beverages,2019
16398,SBM Offshore,0.0848118033028604,3.3166245805168324,Energy services & equipment,2019
16072,"Ryder System, Inc.",0.0011962433619395,2.785815927620772,Vehicles & machinery rental & leasing,2019
7616,"Alphabet, Inc.",8.82227336476025e-05,2.982814234611357,Marketing,2019
15134,ProSiebenSat.1 Media SE,7.434393837610283e-05,2.42241746837133,Marketing,2019
37329,Alrosa Company Ltd,0.0024718653842014,3.18920835272423,Precious metals & minerals mining,2019
45126,Kilroy Realty,1.6664865565392244,6.480730106932133,REIT,2019
9863,LIXIL Corporation,0.0105123179781034,2.2069903138044182,Other non-wood building materials,2019
119,Resolute Forest Products Inc.,0.0017537458090999,2.477736028347044,Pulp & paper mills,2019
21448,Charter Hall Group,0.0022645338481514,2.52578711008282,Real estate services,2019
17873,Suez,0.0024820633942628,2.077349694536525,Water supply networks,2019
13097,Nexans,0.0313637897838818,4.572322211110862,Fabricated metal components,2019
20515,"Waste Management, Inc.",0.000725036179877,2.1084379152620523,Waste management,2019
7043,Gazprom Neft JSC,2.7008194911905377,4.123077319452072,Oil & gas refining,2020
9352,International Paper Company,0.0015560111778422,2.777559194121042,Paper products,2020
8362,"Hino Motors, Ltd.",0.0084625397579617,3.464291220330316,Automobiles,2020
13322,"Nippon Express Co., Ltd.",0.0005699713806003,2.451881255016739,Logistics - 3rd party,2020
20906,Z Holdings Corporation,0.0001734719597278,2.2320084345216524,Web-based services,2020
4191,DL Co. Ltd,0.0045585679854233,3.3569891564996683,Non-residential building construction,2020
18354,Taylor Wimpey Plc,0.001092005935284,2.5102600054045703,Residential building construction,2020
1452,Bank of America,6.559725366537301e-05,3.802270222463378,Asset managers,2020
9577,Itaúsa S.A.,5.68605670534072e-05,3.210955564540041,Asset managers,2020
17296,Solvay S.A.,0.0030317024302455,3.2072311752660547,Specialty chemicals,2020
20363,Wacker Chemie AG,0.0029854707655097,3.143500558985258,Specialty chemicals,2020
58901,"Fuyo General Lease Co., Ltd.",0.0047197240942576,10.468312602223024,Banks,2020
34285,"Wolfspeed, Inc.",0.2428966666666665,6.470145684353346,Electrical equipment,2020
18571,Terumo Corporation,0.0009628006018343,2.308847888117038,Health care supplies,2020
2191,Bristol-Myers Squibb,0.0004041799590761,2.7738378730955358,Pharmaceuticals,2020
7374,GlaxoSmithKline,0.0003740011541197,2.490936731495325,Pharmaceuticals,2020
19080,thyssenkrupp AG,0.0260475542328955,3.7404889880580936,Commercial services,2020
4706,DIC Asset AG,0.0003573894663204,7.786574112111396,Insurance,2020
11401,"Marvell Technology Group, Ltd.",0.0114299229279021,2.5252646343822143,Electronic components,2020
19197,Toshiba Corporation,0.0316994321669735,7.448774930929879,Electronic components,2020
2880,Carrefour,0.0012718183183182,2.1527444922101573,"Supermarkets, food & drugstores",2020
12376,WM Morrison Supermarkets Plc,0.0012210237294323,2.032220459829313,"Supermarkets, food & drugstores",2020
261,"Aeon Mall Co., Ltd.",0.0009215929976075,3.259732919810345,Real estate owners & developers,2020
22365,Jacobs Engineering Group Inc.,6.73049076894444e-05,2.613761438887211,Engineering services,2020
14709,Koninklijke Philips NV,0.0017855714339882,4.017108406146098,Medical equipment,2020
17013,Showa Denko K.K.,0.0073313392215259,2.7323114943025395,Inorganic base chemicals,2020
23254,Corning Incorporated,0.4202576183314161,5.449939215939391,Fabricated metal components,2020
1149,Atos SE,0.0003724415923838,2.0084676459992687,Other professional services,2020
30131,Iron Mountain Inc.,0.0007003762405147,4.360820799721843,Other professional services,2020
2096,Bouygues,0.0005771587179813,2.1392117331796947,Transportation infrastructure & other construction,2020
22499,Intercontinental Hotels Group,0.0023464887218042,2.50986852721804,Hotels & lodging,2020
31735,Korea District Heating Corp.,6.654674440565353,5.38515904168886,CCGT generation,2020
9834,JSW Steel Ltd.,0.731637385888504,3.3136514286889303,Iron & steel,2020
10661,Levi Strauss & Co.,0.0013242952614971,2.1920574943957494,Apparel & footwear design,2020
16339,SAP SE,0.0004727824585504,3.8774577815626383,Software,2020
5811,Ericsson,0.0020252932343767,3.2378727019113698,Communications equipment,2020
13360,Nokia Group,0.0016630928729066,2.5279592354932,Communications equipment,2020
1106,ASUSTeK Computer Inc,0.0123304047141818,3.158465766374776,Computer hardware,2020
15132,Procter & Gamble Company,0.0053743910218461,3.5217329375274007,Personal care & household products,2020
3795,"Constellation Brands, Inc.",0.0014235489902318,2.505609042016113,Alcoholic beverages,2020
12086,"H.U. Group Holdings, Inc.",0.0002321882405577,2.9114774276368967,Health care services,2020
6161,"Fast Retailing Co., Ltd.",0.0010059193421869,2.8277195637782384,Apparel stores,2020
9031,Inditex,0.0009158353211556,2.505210773898347,Apparel stores,2020
19266,Toto Ltd.,0.0055425609685247,2.92909223160808,Plastic products,2020
28630,Phihong Technology Co. Ltd,0.6245699861663578,5.286058913880049,Electronic equipment,2020
4136,Cummins Inc.,0.0470400080763211,3.5356455555949835,Engines & motors,2020
35462,Formosa Plastics Corp,0.0245263835443392,5.4729263491900015,Other base chemicals,2020
1213,Avaya,0.0002842415593456,2.071715507764227,Telecommunications services,2020
18415,Telecom Italia,0.0002965131170397,2.20983617341694,Telecommunications services,2020
22216,Danieli & C Officine Meccaniche S.p.A.,0.046734951757273,4.152471286598851,Industrial machinery,2020
45126,Kilroy Realty,0.0577886379295565,6.669477565339616,REIT,2020
1146,Atmos Energy Corp,0.0081686720637813,2.360780323706397,Gas utilities,2020
9712,Japan Tobacco Inc.,0.0005812612658005,2.1514770065958024,Tobacco products,2020
6086,EVN AG,0.2352616630853492,5.230876141465312,Electricity networks,2020
3934,COSAN S.A.,0.0153197484290077,2.983060150281424,0,2020
17315,Sojitz Corporation,0.8831857888724387,3.999975459679808,"Dealers, wholesalers & distributors",2020
40228,Charles River Laboratories International Inc.,0.0002410253586521,2.6769013759093365,Biotechnology,2020
17868,Sumco Corporation,0.0105147610294747,2.997865008480957,Semiconductors,2020
394,Ajinomoto Co.Inc.,0.001723938777529,2.407231685140749,Other food processing,2020
832283,Energean Oil & Gas,0.0311493181980435,3.042246095362099,Oil & gas extraction,2020
14649,PGS ASA,0.0304265553677091,3.1615041899490555,Energy services & equipment,2020
16072,"Ryder System, Inc.",0.0012153860509969,2.247999564779846,Vehicles & machinery rental & leasing,2020
9028,INDRA,0.0002173393798686,2.639579754435505,IT services,2020
814,ATRESMEDIA CORPORACION,0.0001946169035302,2.7462628575845933,Marketing,2020
9641,"J. Front Retailing Co., Ltd.",0.001852286679004,2.180346730658347,Department stores,2020
50101,Fonterra Co-operative Group,5.8760784153005465,2.645751120246898,Dairy & egg products,2020
4357,DaVita Inc.,7.51954616399281e-05,2.1465969686277853,Health care facilities,2020
9301,Inter Pipeline Ltd.,0.1274221803106085,2.446292288202046,Oil & gas pipelines & storage,2020
6263,Faurecia,0.0014352237290995,2.1819838279337764,Furniture,2020
9863,LIXIL Corporation,0.01325104491277,2.2285268336188317,Other non-wood building materials,2020
13316,NH Foods Ltd.,0.0014791475179426,2.3566622169406,Animal processing,2020
3564,The Coca-Cola Company,0.0016368522747923,2.874934450938732,Non-alcoholic beverages,2020
13425,Norfolk Southern Corp.,0.0006698711819388,2.160159241845462,Rail freight,2020
17919,Sumitomo Heavy Industries. Ltd.,0.0052610825952664,2.319331958110255,"Agriculture, construction & mining machinery",2020
2885,"CBRE Group, Inc.",0.0011751999847226,2.2774233376727238,Real estate services,2020
8526,"The Home Depot, Inc.",0.0012288326111261,2.1516683887071992,Specialist retail,2021
7043,Gazprom Neft JSC,2.20210531103026,4.472115637685759,Oil & gas refining,2021
13367,Nisshin Seifun Group Inc.,0.0366322046238354,2.447951047487272,Baked goods & cereals,2021
64623,Askul Corporation,0.0005318400436855,2.353864412932938,Discretionary delivery retail,2021
858430,Siemens Energy AG,0.0301514225358706,4.375759788268894,Industrial machinery,2021
20906,Z Holdings Corporation,0.0002241693919501,2.862078300787575,Web-based services,2021
50064,S&T Motiv Co Ltd,0.0037140536470352,2.452557233356232,Other vehicle equipment & systems,2021
17073,SK Telecom,0.0007867016162193,4.816247280196448,Telecommunications services,2021
856185,Digital Branding Group - DBG,0.0141053380161714,5.741267386461553,Software,2021
9577,Itaúsa S.A.,0.0168495487806545,5.8943487719089225,Asset managers,2021
37134,Van Lanschot Kempen NV,0.0081246870363013,2.731906126602404,Asset managers,2021
59899,Chemours Co/The,0.0220929866036248,6.063592527850679,Specialty chemicals,2021
70028,Amyris,0.0074130643882543,3.845836282917736,Biotechnology,2021
3564,The Coca-Cola Company,0.0013043652567583,2.684426278528584,Non-alcoholic beverages,2021
3255,"CTBC Financial Holding Co., Ltd",0.0017259231100007,5.274667069959389,Banks,2021
9578,Itaú Unibanco Holding S.A.,0.0030122684749226,9.341439099587529,Banks,2021
9915,Jyske Bank A/S,0.0006964736024843,2.020069527769794,Banks,2021
34285,"Wolfspeed, Inc.",0.3470993968797564,6.707386761763624,Electrical equipment,2021
9834,JSW Steel Ltd.,0.4934711608622323,4.120737454660592,Iron & steel,2021
5811,Ericsson,0.0016586217474261,3.016238720695325,Communications equipment,2021
13360,Nokia Group,0.0014844797515738,2.623621650360474,Communications equipment,2021
841784,Hudson Pacific Properties,0.3253693957082403,7.466985907556612,REIT,2021
3310,Cia. Brasileira de Distribuicao (CBD) Grupo Pao de Acucar,0.0119707323371934,4.467537610844603,"Supermarkets, food & drugstores",2021
44716,X5 Retail Group NV,0.0098840997291767,3.619283677969349,"Supermarkets, food & drugstores",2021
22691,Ayala Corporation,0.0639304148346396,4.122047928579463,Real estate owners & developers,2021
4122,CTCI Corp (Holdings),0.0059874686779529,3.009916556814203,Non-residential building construction,2021
57481,"SUMITOMO MITSUI CONSTRUCTION CO.,LTD.",0.0052753516710834,2.5793163886314967,Non-residential building construction,2021
47208,ADLINK,0.0027058044589806,5.729296465060418,Pharmaceuticals,2021
19080,thyssenkrupp AG,0.0175492306452734,3.9972998273963856,Commercial services,2021
4706,DIC Asset AG,0.0002954004908776,8.076696296706302,Insurance,2021
149,Acbel Polytech Inc,0.0219134421942143,6.268595300447403,Electronic components,2021
19197,Toshiba Corporation,0.0199046558877416,5.668582238147372,Electronic components,2021
4072,CRH Plc,0.0003518285400728,-2.0288898801211523,Cement,2021
1149,Atos SE,0.0002337916406118,2.145495657199799,Other professional services,2021
12903,NEC Corporation,0.0003192235148525,3.22239494934238,Other professional services,2021
7808,Getlink,0.0035679402476736,3.3665144032434458,Transportation infrastructure & other construction,2021
22499,Intercontinental Hotels Group,0.0017813436532505,2.896785340139498,Hotels & lodging,2021
3042,Centrica,0.0073735451336402,2.562378746317908,CCGT generation,2021
6113,Exelon Corporation,0.0101558314193331,3.897808559788969,CCGT generation,2021
3204,"Chicony Power Technology Co.,Ltd.",0.0286513754273512,3.574279472118195,Computer hardware,2021
6086,EVN AG,0.2954412669328103,5.4736019678263,Electricity networks,2021
22257,Ted Baker Plc,0.000610587469988,2.013474472219773,Apparel stores,2021
3934,COSAN S.A.,0.0080341448901218,2.6952208715392905,0,2021
19376,Travis Perkins,0.0048761456652569,3.136958403913169,"Dealers, wholesalers & distributors",2021
15132,Procter & Gamble Company,0.003248112312462,2.721027968359132,Personal care & household products,2021
3795,"Constellation Brands, Inc.",0.0052720647947161,3.92358558171434,Alcoholic beverages,2021
12086,"H.U. Group Holdings, Inc.",0.0002509942922128,3.1314268177895523,Health care services,2021
19266,Toto Ltd.,0.0047294749664094,2.4539880037236745,Plastic products,2021
19582,Johnson Controls International plc,0.0051506675680241,2.7352906930631757,Plastic products,2021
895,Arcadyan Technology Corporation,2.3133903075383206,5.099014302658783,Electronic equipment,2021
4136,Cummins Inc.,0.0315287956371507,3.501976627287489,Engines & motors,2021
17870,Sumitomo Bakelite Company Limited,0.5139589312213527,5.99975051993285,Other base chemicals,2021
2469,BW Offshore Ltd,0.0017136416254671,2.514911106935026,Energy services & equipment,2021
16418,Schlumberger Limited,0.0016787910506343,2.45200240093998,Energy services & equipment,2021
524,Algonquin Power & Utilities Corporation,0.0030362121025831,2.127927489829719,Other renewable generation,2021
19902,United Rentals,0.0013177232400164,2.189273068104244,Vehicles & machinery rental & leasing,2021
29041,Softcat,0.0003056519999156,3.07228675150038,IT services,2021
50074,News Corp,0.000267709054285,2.2834264766198373,Print publishing,2021
20789,WPP Group,0.000314286229216,3.120464512552235,Marketing,2021
13314,NiSource Inc.,0.0104772099763245,2.38453619520352,Gas utilities,2021
16290,Sappi,0.0016463925451088,2.2449285508350587,Pulp & paper mills,2021
849236,Ambipar Participacoes e Empreendimentos,8.080086551313985e-05,2.045443462067276,Engineering services,2021
16151,Saint-Gobain,0.0027814179708465,2.4762074345181384,Glass products,2021
14709,Koninklijke Philips NV,0.0018427846752674,4.087346742089693,Medical equipment,2021
350,Agnico-Eagle Mines Limited,0.3386870606227496,4.12309216551661,Precious metals & minerals mining,2021
550,ANA Holdings Inc.,0.0006683629109477,2.3201332626461406,Passenger airlines,2021
5170,easyJet,0.0006179217566938,2.076558598348947,Passenger airlines,2021
17013,Showa Denko K.K.,0.0038871666396643,2.3749604523002765,Inorganic base chemicals,2021
13097,Nexans,0.0251511367517502,3.556406302539401,Fabricated metal components,2021
31357,Bekaert NV,0.0348285557584394,5.045579159522355,Fabricated metal components,2021
18346,Tate & Lyle,0.0038487891195416,3.922957621419357,Other food processing,2021
9697,"Japan Petroleum Exploration Co., Ltd.",0.0103737958577505,2.151005764595226,Oil & gas extraction,2021
23634,Herman Miller,0.0019794203074925,2.219918495917475,Furniture,2021
9863,LIXIL Corporation,0.0117039930835066,2.220949330782808,Other non-wood building materials,2021
9520,Isetan Mitsukoshi Holdings Ltd.,0.0096997280757425,2.619514122832074,Department stores,2021
45177,Japan Exchange Group,2.849156318887914e-05,2.198718426989524,Other financial,2021
31379,Euronav N.V.,0.0015212563070251,2.8682733140698944,Marine freight,2021
50101,Fonterra Co-operative Group,3.165477049180327,2.645750811303107,Dairy & egg products,2021
833334,Equitrans Midstream,0.1620583043604697,2.827718322518567,Oil & gas pipelines & storage,2021
4663,Deutsche Post DHL Group,0.0003607562447641,2.384014850646104,Logistics - 3rd party,2021
2885,"CBRE Group, Inc.",0.0130198641348262,3.156646196478984,Real estate services,2021
9352,International Paper Company,0.0014550913081649,2.3451551514819884,Paper products,2021
8362,"Hino Motors, Ltd.",0.0085591464993633,4.442058487398461,Automobiles,2021
22430,Tegma Gestao Logistica SA,0.0014210372811391,2.4038345891476065,Logistics - transport,2021
13316,NH Foods Ltd.,0.0014070733004564,2.106480970134827,Animal processing,2021
848018,CANACOL ENERGY LTD.,0.0235000997882105,4.416849050207559,Oil & gas extraction,2022
2666,Canadian Pacific Railway,0.0002635327980702,2.008922428210887,Rail freight,2022
2885,"CBRE Group, Inc.",0.0028924373121973,3.1523468213659065,Real estate services,2022
848806,Asymchem Laboratories Tianjin Co Ltd,0.0003685690672704,2.871402677971329,Health care services,2022
4136,Cummins Inc.,0.0416744282966444,3.3684421072893898,Engines & motors,2022
8124,Haseko Corporation,0.0009392811060512,2.5037236770229696,Residential building construction,2022
51765,NICHIRIN CO. LTD.,0.0003677705034905,-2.0902682349494874,Rubber products,2022
2523,C.H. Robinson,0.000702956375618,2.96558318814302,Logistics - 3rd party,2022
9577,Itaúsa S.A.,0.0057987794757929,6.694216610321103,Asset managers,2022
5154,Ecolab Inc.,0.000524217144307,2.1526017073986345,Commercial services,2022
19080,thyssenkrupp AG,0.0008061902446929,3.6085342334784127,Commercial services,2022
6338,Essentra,0.0009089818308075,2.442642095325361,Health care supplies,2022
21868,First Financial Holding Co,0.0394605234155073,11.01846296210105,Banks,2022
37310,"Sumitomo Mitsui Trust Holdings, Inc.",0.011858186628533,3.21766959963341,Banks,2022
22603,Everlight Electronics Co Ltd,43.37579539308688,8.71779751378577,Electronic components,2022
865491,"P.S.Mitsubishi Construction Co.,Ltd.",0.0012945852808546,2.2615411569876827,Transportation infrastructure & other construction,2022
865668,TOBISHIMA CORPORATION,0.0012660748435775,2.1900138162653677,Transportation infrastructure & other construction,2022
22499,Intercontinental Hotels Group,0.001212580421377,2.846331796680589,Hotels & lodging,2022
9834,JSW Steel Ltd.,1.112073683131553,4.582558478759879,Iron & steel,2022
21044,ZTE,0.0057328750834892,4.851736830523435,Communications equipment,2022
31428,Ion Beam Applications S.A. (IBA),0.0009881165107865,3.243143700495201,Medical equipment,2022
18346,Tate & Lyle,0.0028047927618412,3.683453629730592,Other food processing,2022
31856,Kongsberg Automotive Holding ASA,0.468075082981612,6.776346148499501,Fabricated metal components,2022
12134,"Mitsubishi Gas Chemical Company, Inc.",0.0022253110875293,2.4733324220937054,Inorganic base chemicals,2022
19305,Transcontinental Inc.,0.0032022842944213,2.2317760907361293,Print publishing,2022
1636,Bechtle AG,0.0003386108657354,2.0407713469744886,IT services,2022
865427,NEC Networks & System Integration Corporation,0.0005539052320433,3.75636930389894,IT services,2022
21889,Empresas CMPC,0.0010476923086755,2.539604265701149,Pulp & paper mills,2022
59899,Chemours Co/The,0.0212069473064467,6.475663807197253,Specialty chemicals,2022
2880,Carrefour,0.0015275384984329,2.626109491681956,"Supermarkets, food & drugstores",2022
3310,Cia. Brasileira de Distribuicao (CBD) Grupo Pao de Acucar,0.0014889157882581,2.534369524311405,"Supermarkets, food & drugstores",2022
16848,Shoprite Holdings Ltd,0.0015739931411354,2.736452535617989,"Supermarkets, food & drugstores",2022
22691,Ayala Corporation,0.0064768814026791,3.7097436924669593,Real estate owners & developers,2022
54139,VGP NV.,0.0042315797488297,2.2705270849674397,Real estate owners & developers,2022
5521,Emerson Electric Co.,0.0301236333995618,3.0204951390573527,Electrical equipment,2022
9103,Trane Technologies,0.0251821430492066,2.442187623107688,Electrical equipment,2022
22244,Meidensha Corporation,0.0325877139983783,3.30886893505169,Electrical equipment,2022
32334,Signify N.V.,0.0391670117016137,4.07885066964677,Electrical equipment,2022
3309,CTEEP Cia Trans Eletrica Paulista,0.0220125279084765,5.245380173946924,Electricity networks,2022
6582,Fortum Oyj,0.0126445050229692,5.038838746037555,CCGT generation,2022
3204,"Chicony Power Technology Co.,Ltd.",0.0253298639367029,3.7187140658809614,Computer hardware,2022
1115,Atea ASA,0.0002643126056075,2.1968669728481007,Software,2022
1228,Aveva Group,0.0002521372375909,2.0590012628728607,Software,2022
3694,"comScore, Inc.",0.0002682428889839,2.2413708685288363,Software,2022
16339,SAP SE,0.0003017471183283,2.620750313933724,Software,2022
32131,Centamin plc,0.0015443606485848,2.900180582104984,Precious metals & minerals mining,2022
8116,"The Hartford Financial Services Group, Inc.",0.0405146604507646,8.121177064091745,Insurance,2022
12674,Nan Ya Plastics,0.0217469400493009,5.728805575988794,Other base chemicals,2022
22976,"Kolon Industries, Inc.",0.014518290949356,3.6670045762916494,Other base chemicals,2022
16151,Saint-Gobain,0.0015407666573344,2.335387573227137,Glass products,2022
50239,Sol Spa,0.0012449591545464,5.307029701184949,Pharmaceuticals,2022
13899,Singtel,0.0018158853904262,5.653979012433447,Telecommunications services,2022
12099,"Mitsubishi Heavy Industries, Ltd.",0.0587535108687737,2.995628009284881,Industrial machinery,2022
22216,Danieli & C Officine Meccaniche S.p.A.,0.0695978320290996,3.639221771936296,Industrial machinery,2022
22258,Ebara Corporation,0.0588114746574235,2.9990680708879154,Industrial machinery,2022
858430,Siemens Energy AG,0.0438709815447063,2.112372810196072,Industrial machinery,2022
22211,K's Holdings Corporation,0.002501777128655,3.1545764721447034,Specialist retail,2022
4122,CTCI Corp (Holdings),0.0043368640604109,2.2450566126200515,Non-residential building construction,2022
865577,"Shin Nippon Air Technologies Co.,Ltd.",0.0068067396438467,3.844342754217492,Non-residential building construction,2022
21967,Chicony Electronics Co. Ltd,0.0070122200483378,2.2306347949555145,Batteries,2022
1356,Baker Hughes Company,0.0112029888447721,3.656192124357204,Energy services & equipment,2022
3564,The Coca-Cola Company,0.0013477782764393,2.677563825050982,Non-alcoholic beverages,2022
865237,HOKKAN HOLDINGS LIMITED,0.001558439435191,2.1617024739464528,Other containers & packaging,2022
64636,Samsung Biologics Co Ltd,0.0004214054414757,2.71313808513272,Biotechnology,2022
841084,Corteva Inc,0.0003632362073903,2.2114247470826576,Biotechnology,2022
849362,FUJI CORPORATION - 6134 JP,0.0006250142669865,2.639406137366909,Semiconductors,2022
11565,McBride plc,0.0056901898089509,4.062518204040503,Personal care & household products,2022
20789,WPP Group,0.0002765562309676,3.4734925880891128,Marketing,2022
7060,Gap Inc.,0.0007344025998973,2.3637700151906187,Apparel stores,2022
40188,American Eagle Outfitters Inc.,0.0007342730708621,2.3631692840844774,Apparel stores,2022
19266,Toto Ltd.,0.0043761306719889,2.0358710874670143,Plastic products,2022
19582,Johnson Controls International plc,0.0049784576465471,2.4309161517801945,Plastic products,2022
59884,Sinanen Holdings Co Ltd,0.0037989503044519,2.420982398737386,Engineering services,2022
865555,"SANKI ENGINEERING CO.,LTD.",0.0040976213554082,2.646471082696475,Engineering services,2022
838935,"Shenzhen Megmeet Electrical Co., Ltd",0.0329720720700812,6.089793788543785,Electronic equipment,2022
841784,Hudson Pacific Properties,0.2526058618781082,7.680597801245233,REIT,2022
13314,NiSource Inc.,0.0085620744880866,2.619070637794071,Gas utilities,2022
12903,NEC Corporation,0.0003081400586356,2.2982006562820323,Other professional services,2022
16672,Serco Group,0.0003168536502852,2.381650313239254,Other professional services,2022
53664,Samsung SDS,0.0005235799583118,4.361458431695989,Other professional services,2022
